Name,Ticker,"Sub-Sector","Market Cap","Close Price","PE Ratio","1M Return","1D Return","Return on Equity","PB Ratio"
Dixon Technologies (India) Ltd,DIXON,"Home Electronics & Appliances","62870.429748","10360","57.38761683553324","-19.621382574288152","-1.4459665144596652","42.05987987169416","18.075824719462922"
Suzlon Energy Ltd,SUZLON,"Renewable Energy Equipment & Services","62667.887918630004","45.7","30.250521530693234","-14.643257377661556","-2.7452649499893576","41.32503094445156","10.263799833374277"
Phoenix Mills Ltd,PHOENIXLTD,"Real Estate","61739.3482215","1726.5","62.72857789490259","-6.6605395469535615","-2.3583305055989165","7.501710165528782","4.4568426121314895"
Steel Authority of India Ltd,SAIL,"Iron & Steel","61557.218381967","149.03","25.95357926907068","14.550345887778638","-1.7276623804813744","4.089104063958978","1.0450147079728755"
Jindal Stainless Ltd,JSL,"Iron & Steel","61444.3968108","745.95","24.526743098674775","-6.205205582798933","-1.4532003434837175","16.119557027469252","3.677497278930537"
Lloyds Metals and Energy Ltd,LLOYDSME,"Iron & Steel","60642.4965205","1115.5","41.82443050388639","-17.37037037037037","-3.176807568787424","31.47577496556492","9.472252397721379"
Prestige Estates Projects Ltd,PRESTIGE,"Real Estate","59819.814620159996","1388.8","127.95682271691919","-14.208055349641711","-2.375931393223672","3.37478118063202","3.761188004662831"
UPL Ltd,UPL,"Fertilizers & Agro Chemicals","59304.862556605","702.55","66.11467397614828","-9.511849562081403","0.2926481084939264","2.54352634265298","1.5678333039868082"
Biocon Ltd,BIOCON,"Biotechnology","59299.914037","366.2","58.52157706207431","-9.041231992051673","-1.8230563002680995","3.824690067242534","2.139825495245827"
Abbott India Ltd,ABBOTINDIA,"Pharmaceuticals","59030.560956","27780","41.73422764910494","-0.7679942846936954","0.19837691614066727","35.66396538595369","13.944830907480247"
Colgate-Palmolive (India) Ltd,COLPAL,"FMCG - Personal Products","58920.24789342","2166.3","41.00768222201962","2.8632478632478717","-0.6102037071022081","81.20254434375201","35.39880436019874"
Berger Paints India Ltd,BERGEPAINT,"Paints","58819.39160055","504.5","49.83005049182474","-7.752788443956844","-0.6498621504529365","20.429461762257443","9.538243628356541"
MRF Ltd,MRF,"Tires & Rubber","58305.1133925","137475","31.191214474289545","-10.620245757753072","-3.373748023194518","10.623383856466571","3.1535642098337138"
Vishal Mega Mart Ltd,VMM,"FMCG - Foods","58216.268957148","124.58","92.1187223399021","-8.759337922952977","0.2898084044437284","10.512552866761217","9.094444715471543"
Multi Commodity Exchange of India Ltd,MCX,"Stock Exchanges & Ratings","58080.115338","2282","103.70708402614098","5.2388858144253785","-1.382886776145203","34.32806087891948","30.82154284546806"
HDB Financial Services Ltd,HDBFS,"Consumer Finance","57587.19484572","695.4","26.46567651647118","-8.740157480314963","-2.618680857022832","14.720831757573631","3.6402089063177354"
Adani Total Gas Ltd,ATGL,"Gas Distribution","56909.672744835","517.45","86.96332993816576","-8.71482755579077","-5.5748175182481665","16.806957933166128","13.527215684347704"
Schaeffler India Ltd,SCHAEFFLER,"Auto Parts","56525.6592188","3616.4","60.20669665211006","-6.560214970415732","1.4218806966374142","18.518350496756323","10.596382222430512"
Patanjali Foods Ltd,PATANJALI,"Packaged Foods & Meats","55642.41473175","511.5","42.77915162855864","-6.796647230320692","0.09784735812133072",,"4.893408935602227"
CPSE ETF,CPSEETF,"Equity","55621.24082174","92.18",,"2.2518025513033844","-1.316775505834482",,
Knowledge Realty Trust,KRT,"Real Estate","55594.067045517004","125.37","249.86097548546994","1.3172781638920394","-0.7913270554720265","9.783402073641525","26.27678984620625"
APL Apollo Tubes Ltd,APLAPOLLO,"Building Products - Pipes","55529.98156026","2000.1","73.34951200731749","7.3475740661227915","1.2196356275303597","19.378652407293245","13.194030859800606"
Glenmark Pharmaceuticals Ltd,GLENMARK,"Pharmaceuticals","55528.65318693","1967.7","53.03241730441126","-3.648026637939477","-1.4770678950530742","12.54229898027268","6.2750835044733515"
Sundaram Finance Ltd,SUNDARMFIN,"Consumer Finance","55419.99763125","5029.5","29.487505656605144","2.5633182429952246","-0.7400828892835998","15.484540711553638","4.1994931836850204"
Max Financial Services Ltd,MFSL,"Insurance","55183.8518829","1599","168.64449569983708","-5.774896876841485","-1.7632241813602043","6.074940730247827","8.618113936522773"
Coforge Ltd,COFORGE,"IT Services & Consulting","54947.45190008","1636.4","67.66094311055274","-7.81883731410545","-3.039639746400424","13.472241806916147","6.597124732870693"
Laurus Labs Ltd,LAURUSLABS,"Pharmaceuticals","54871.02299448","1016.4","153.13413427796357","-4.751194827101483","1.0538874527739137","8.220149138171333","11.921952103299933"
JSW Infrastructure Ltd,JSWINFRA,"Ports","53431.267982640005","256.35","35.54785372877024","-8.642195295794725","-3.4099472494347984","16.058709997590796","5.094130779874514"
Oberoi Realty Ltd,OBEROIRLTY,"Real Estate","52864.129237429996","1453.9","23.75360780286405","-13.225902715607278","-1.7767869206863907","15.063113234269409","3.366099999454309"
Nippon Life India Asset Management Ltd,NAM-INDIA,"Asset Management","52493.17474125","823.95","40.806578674624326","-8.444913606311461","-2.2307920498368383","31.394125758074953","12.460045465199908"
Mphasis Ltd,MPHASIS,"IT Services & Consulting","52456.077573840004","2752.8","30.81790320001411","-4.340271744796179","-2.0390733425856635","18.478315149541327","5.448063235269864"
Hindustan Copper Ltd,HINDCOPPER,"Mining - Copper","51822.8172318","535.9","111.41816570304441","32.71421495789994","0.7236162014848272","18.807811517520104","19.475526220931098"
Bharat Dynamics Ltd,BDL,"Aerospace & Defense Equipments","51612","1408","93.90317122427813","-1.338378529885776","-2.9768467475192972","14.377361599943502","12.874193990945258"
Fertilisers And Chemicals Travancore Ltd,FACT,"Fertilizers & Agro Chemicals","50597.79300693","781.95","1227.5058953646171","-10.326834862385317","-2.9115967221256436","3.0214071313124933","36.914103850564324"
Bank of Maharashtra Ltd,MAHABANK,"Public Banks","50479.67513685","65.63","9.108928022557732","13.546712802768162","-0.24319805441558107","22.815725442890496","1.7583847814039868"
Mahindra and Mahindra Financial Services Ltd,M&MFIN,"Consumer Finance","50108.428034009994","360.65","22.153540227338468","-8.545708127298097","0.05548619780829203","10.888026910664898","2.3227402071484793"
Linde India Ltd,LINDEINDIA,"Commodity Chemicals","50006.40415605","5863.5","109.94042905584249","-1.2795689872884923","-1.9727493103736522","12.481528791760033","13.090887332274853"
Indian Railway Catering and Tourism Corporation Ltd,IRCTC,"Online Services","49424","617.8","37.58764925089355","-9.632121699700141","-1.7571757970899369","38.1509179402741","13.491439552760307"
PI Industries Ltd,PIIND,"Diversified Chemicals","48171.84333666","3175.4","29.015686867040145","-2.5502531839803564","0.15770880645975272","17.579415501905952","4.742723573561091"
Authum Investment & Infrastructure Ltd,AIIL,"Diversified Financials","47132.01525","521.8","11.11234595335042","-10.10577817592945","-5.98198198198199","33.88458703906016","3.2085863115701585"
Balkrishna Industries Ltd,BALKRISIND,"Tires & Rubber","46558.5120396","2408.4","28.13271138855316","3.2805866460825936","-0.7459303523593616","17.202056812854792","4.482124074819978"
Godrej Properties Ltd,GODREJPROP,"Real Estate","46421.92173728","1541.2","33.161121043281966","-23.887599387624082","-4.887682053813876","10.043992556816695","2.641552006163746"
Altius Telecom Infrastructure Trust,ALTIUSINVIT,"Telecom Infrastructure","45711","150","54.42433623050359","-4.45859872611465","0","5.900826214028783","3.030911839592615"
Motilal Oswal Financial Services Ltd,MOTILALOFS,"Diversified Financials","45144.9526694","751","18.046142798084457","-15.294383036318521","-2.946497803049878","25.14272964510182","4.055869690003478"
360 One Wam Ltd,360ONE,"Investment Banking & Brokerage","45078.22269895","1112.3","44.398919234659715","-4.523605150214596","0.542348368435325","19.31173530768389","6.380390240923014"
Tata Communications Ltd,TATACOMM,"Telecom Services","44465.7","1560.2","24.21404299810495","-13.27404113396331","0.7946249757736258","76.28328950811908","14.702904492970232"
Supreme Industries Ltd,SUPREMEIND,"Plastic Products","44313.3235995","3488.5","46.11743776486137","4.461745770324899","0.020069958139796378","17.844849279477625","7.828600532732438"
Hexaware Technologies Ltd,HEXT,"IT Services & Consulting","43671.82746165","716.7","37.12328073924685","-2.529579763361881","-1.2401818933443571","23.552023063524796","8.155945815121576"
Voltas Ltd,VOLTAS,"Home Electronics & Appliances","43524.5786996","1315.4","51.73060448982016","-4.839759820588864","1.6930807885581824","13.576494754532455","6.654829090347538"
UTI Nifty 50 ETF,NIFTYBETA,"Equity","43353.708119920004","276.34",,"-4.135155762159168","-0.8787976613221583",,
Tube Investments of India Ltd,TIINDIA,"Cycles","42947.5361598","2219.4","63.74780864140329","-13.883284184386145","-3.369905956112856","9.333095980400415","5.583185283959283"
J K Cement Ltd,JKCEMENT,"Cement","42779.56716615","5536.5","49.678984538914456","1.5498899486427","-0.5925127928898465","15.138082794301065","7.064895497966222"
Petronet LNG Ltd,PETRONET,"Oil & Gas - Storage & Transportation","41715.00244728","278.1","10.50046881381839","0.43336944745397094","1.1088892928558485","21.308294115690863","2.098600905005803"
Embassy Office Parks REIT,EMBASSY,"Real Estate","41290.25144508","435.6","25.41830146271616","2.014051522248249","-0.15586320711468551","7.057318802754318","1.8140662182894018"
L&T Technology Services Ltd,LTTS,"Software Services","40680.25012722","3837.9","32.115141807231375","-17.638096055624708","-1.1207296336373473","22.134850113146886","6.671627737141452"
Radico Khaitan Ltd,RADICO,"Alcoholic Beverages","39659.2514418","2962","114.74813796018655","-9.004331664157782","-0.8303200749966579","13.310149749775299","14.402116214779333"
Procter & Gamble Hygiene and Health Care Ltd,PGHH,"FMCG - Personal Products","39462.5167552","12157","61.99047543191057","-6.405419970744476","-0.7996736026111791","84.21338095710564","53.54552538731868"
Housing and Urban Development Corporation Ltd,HUDCO,"Specialized Finance","39229.2324","195.96","14.480326745756964","-9.079942467405926","-5.383612573028827","15.668549513730373","2.1832771168824663"
GlaxoSmithKline Pharmaceuticals Ltd,GLAXO,"Pharmaceuticals","39190.39190556","2313.4","42.24969211134226","-8.161969035331477","-2.8064868498445397","49.750734120865154","20.08414444940065"
Cochin Shipyard Ltd,COCHINSHIP,"Shipbuilding","39156.9432952","1488.4","47.328720109265845","-10.606606606606602","-0.6541182752636466","15.635855082871881","7.018304093231003"
Dalmia Bharat Ltd,DALBHARAT,"Cement","39105.62554097","2084.9","57.25567429131772","2.628599556977607","-2.7429211176936947","4.016820066456906","2.2346071737697146"
Escorts Kubota Ltd,ESCORTS,"Tractors","38513.1492498","3500.4","30.446621381093173","-4.032899246058942","-1.4887569301775838","12.81114065071528","3.716445131169846"
United Breweries Ltd,UBL,"Alcoholic Beverages","38114.00222835","1441.5","86.29129531651117","-11.067925226725897","-0.14546965918536361","10.328064350184777","8.722458195263227"
ITC Hotels Ltd,ITCHOTELS,"Hotels, Resorts & Cruise Lines","37952.209102247994","182.21","59.80775817049024","-7.0119928553202255","-1.4015151515151534","6.589669327512495","3.537532866124804"
Kalyan Jewellers India Ltd,KALYANKJIL,"Precious Metals, Jewellery & Watches","37919.372948640004","367.2","53.04892690072737","-24.57635822121804","-1.6999063043769302","15.899743530997636","7.893981769563535"
3M India Ltd,3MINDIA,"Stationery","37529.580705","33315","78.8337199197579","-6.536681161453219","-1.7256637168141593","23.842280156557962","20.324711998375303"
Astral Ltd,ASTRAL,"Building Products - Pipes","37178.49605757","1383.9","70.9784193538947","-1.9206236711552027","-2.0733088027172344","15.049129460437841","10.068106279299702"
IPCA Laboratories Ltd,IPCALAB,"Pharmaceuticals","37111.85300904","1462.8","50.308877845461446","1.85920200543138","-1.5347334410339226","9.155043632529893","4.42425589651263"
Page Industries Ltd,PAGEIND,"Apparel & Accessories","36673.937712","32880","50.29752545738812","-10.212998361551065","0.015209125475285171","48.542829656703695","26.061823713926334"
Container Corporation of India Ltd,CONCOR,"Logistics","36538.620431625","479.75","28.35198481600387","-5.561023622047244","-2.9533731162132137","10.535510495044328","2.920559261985416"
KEI Industries Ltd,KEI,"Cables","36397.0585284","3807.2","52.26308625312324","-14.045108707922253","-1.0705747843259608","15.59029417888024","6.290810790027222"
Physicswallah Ltd,PWL,"Education Services","36175.110125","126.5","-167.56269454351738","-6.882591093117405","-4.564315352697103","-21.628471961329442","23.28589919988156"
UCO Bank,UCOBANK,"Public Banks","36051.232064625","28.75","14.607527609360229","-0.6565307532826582","-0.8278716798896117","8.495854209449485","1.1672769562027066"
Indian Renewable Energy Development Agency Ltd,IREDA,"Specialized Finance","35789.60635432","127.4","21.073287065204838","-6.488549618320612","-1.9472023397213891","18.042532757957638","3.4860436285564536"
Narayana Hrudayalaya Ltd,NH,"Hospitals & Diagnostic Centres","35475.44817945","1746.7","44.89710583996716","-7.61134031524383","-1.6109953247338427","24.26255079966773","9.777591388510684"
Blue Star Ltd,BLUESTARCO,"Home Electronics & Appliances","34911.377483820004","1698.1","59.0477259384007","-3.51704545454546","-0.6552389867197125","20.81739360063376","11.380606947346806"
AIA Engineering Ltd,AIAENG,"Industrial Machinery","34807.5648063","3729.9","32.8144171109791","-3.5728135260205223","-0.7530200627960122","15.593270170744805","5.017617640632139"
Gujarat Fluorochemicals Ltd,FLUOROCHEM,"Specialty Chemicals","34352.292","3127.2","62.90937259641807","-12.973785273000509","-3.7814221100889234","8.251987399723289","4.706895998925776"
NLC India Ltd,NLCINDIA,"Metals - Diversified","34263.79060839","247.1","13.07099772957168","2.234174596607367","-0.7231820008035401","12.690875588887586","1.5613683204155715"
Anthem Biosciences Ltd,ANTHEM,"Biotechnology","34196.43600539","608.9","75.78157563521331","-9.939358083123805","0.41226912928759896","20.82117322985421","14.190157977563107"
Ajanta Pharma Ltd,AJANTPHARM,"Pharmaceuticals","33727.62105504","2699.6","36.64492340751204","-0.20331965546560202","-0.6623491315866942","25.01858609746318","8.898427575473116"
Tata Elxsi Ltd,TATAELXSI,"Software Services","33698.8978634","5409.5","42.93126678565514","-0.5606617647058824","-0.9974377745241582","29.258501347467764","11.782996217919132"
Poonawalla Fincorp Ltd,POONAWALLA,"Consumer Finance","33475.19507696","414.4","-340.40263450233823","-12.342675832892652","-7.438016528925622","-1.2035438086764345","4.094995397601855"
Endurance Technologies Ltd,ENDURANCE,"Auto Parts","33154.2332736","2357","39.641577418066625","-11.56054181831826","-2.0691374439089323","15.640238058504789","5.798820317871204"
Nippon India Silver ETF,SILVERBEES,"Silver","33039.308382229996","292.73",,"44.6365927170315","5.957939696673558",,
Thermax Limited,THERMAX,"Industrial Machinery","32900.10280228","2920.6","51.854465620565236","1.4872472027242938","0.42292748340954256","13.524713345654295","6.656463385980602"
Central Bank of India Ltd,CENTRALBK,"Public Banks","32865.638025894","36.31","8.353787542611759","-2.680246582685607","-2.3924731182795713","11.33499728165431","0.8890618442811014"
CRISIL Ltd,CRISIL,"Stock Exchanges & Ratings","32845.61583538","4491.4","48.01499237706666","3.967592592592584","-1.0726635977181278","28.778228384882045","12.806206999079857"
